T,A,B,AA,AB,BA,BB
120.21600862060387,113.18305543291567,7.032953187688198,45.55428671499832,67.62876871791734,3.7832012253441127,3.249751962344086
129.1879901705328,127.87151666915629,1.3164735013765032,45.16069436738475,82.71082230177154,-7.18307809838112,8.499551599757623
136.09403763392646,138.671131428117,-2.5770937941905503,60.610877247203035,78.06025418091396,-0.5480909850352911,-2.029002809155259
150.87083216309335,145.53471460129697,5.336117561796383,58.18967484244469,87.34503975885227,0.20095284134995905,5.135164720446425
170.6180891604454,164.06619669525287,6.551892465192542,71.16813654737943,92.89806014787342,5.61984824306879,0.9320442221237519
187.5508849091766,189.37387898806122,-1.8229940788846237,84.47802019937689,104.89585878868434,3.0586133560150275,-4.881607434899651
201.14544196003743,199.1376644613072,2.0077774987302344,87.48945222243894,111.64821223886825,1.9449385338409066,0.06283896488932772
223.6093488990328,218.34795256352487,5.261396335507914,103.82432624629146,114.52362631723342,6.622143695156411,-1.3607473596484967
238.73143905567926,233.0858624786211,5.645576577058173,102.30454878205519,130.78131369656592,-3.7348383060430796,9.380414883101253
253.78001769562997,249.4932486926481,4.286769002981849,120.436125239342,129.0571234533061,1.5586339454849225,2.7281350574969263
269.9701569841014,257.01754142582524,12.95261555827615,125.03365556093303,131.98388586489224,3.987652804442622,8.964962753833529
286.13633019265274,273.68347407433487,12.452856118317909,140.01197859867912,133.67149547565575,8.12090338339342,4.331952734924489
304.57174877651374,307.6347286803725,-3.0629799038587704,146.53670346355634,161.0980252168162,-9.534785187432334,6.4718052835735635
315.30496037546703,314.26306007928724,1.0419002961797927,163.33887788749587,150.92418219179137,5.5984254882924445,-4.556525192112652
328.0726099752439,326.7368547854418,1.3357551898021116,162.996288300855,163.7405664845868,-3.674775918590645,5.010531108392756
345.52357065927333,336.8954634747839,8.628107184489464,178.7839392196947,158.11152425508925,6.7060557063388995,1.9220514781505635
355.5537299247956,352.4248235865866,3.128906338208985,193.0594639794016,159.365359607185,6.635172452410233,-3.5062661142012477
366.2170808119632,367.73961117994133,-1.522530367978086,201.66008205393257,166.07952912600874,1.9853197357821903,-3.5078501037602763
377.2839793985351,386.4383510196135,-9.154371621078374,215.58317936127298,170.8551716583405,0.053116424286490604,-9.207488045364865
390.417891631318,398.2499605358619,-7.832068904543837,218.941878416882,179.30808211897985,-3.2050616134859986,-4.627007291057838
406.8224044071593,414.27069372505827,-7.448289317898956,230.19196224898124,184.07873147607702,-3.9048111947151933,-3.543478123183762
414.1625848551648,397.6667964410194,16.4957884141454,220.2667606267659,177.40003581425356,4.287320892446288,12.208467521699115
418.0137780880323,417.4374584207904,0.5763196672419282,231.68613938709143,185.75131903369896,-4.44878798806805,5.025107655309978
426.88407263338115,424.4773846712549,2.4066879621262096,240.3070962008701,184.17028847038483,2.025525243274104,0.3811627188521056
429.5411161503994,429.89905370201285,-0.3579375516134644,244.07414920378756,185.8249044982253,-0.13907034962099973,-0.21886720199246468
433.5931020280085,435.69228062683817,-2.0991785988296545,247.425101129661,188.2671794971772,-3.2814486105492042,1.1822700117195497
429.35174388135613,435.9748371706222,-6.623093289266103,253.9663370771578,182.0085000934644,-1.2665534443767092,-5.356539844889394
423.8886504054064,435.6156385596631,-11.726988154256722,249.28595739462145,186.3296811650417,-10.954753799448792,-0.7722343548079302
410.9177520780285,418.1618913040411,-7.244139226012575,241.64504699777564,176.51684430626548,-9.679288231443856,2.4351490054312803
407.7774815177416,415.29387409550884,-7.516392577767267,245.85575324153254,169.43812085397633,-5.937339196930916,-1.5790533808363514
402.8394985529691,406.62033171946575,-3.7808331664966985,230.17073162394914,176.4496000955166,-16.557136211204917,12.776303044708218
406.0013054609646,407.62515838500826,-1.6238529240436437,240.18758057028055,167.4375778147277,-7.270273120273403,5.6464201962297595
412.06091923283816,405.8637711107436,6.197148122094566,247.87233359585375,157.99143751488984,4.262320868713697,1.9348272533808684
412.1214906532007,403.021748281837,9.09974237136368,248.30704419668393,154.71470408515307,7.541938123717001,1.5578042476466798
414.35126713935324,413.59530752484795,0.7559596145052718,254.2823687338405,159.3129387910074,1.772514125945531,-1.0165545114402592
410.0441936472601,404.19998302120507,5.844210626055011,248.1726136770232,156.02736934418184,6.285734906250188,-0.441524280195178
411.38725454682134,400.72703803131776,10.660216515503567,236.70156539917213,164.02547263214564,-2.546431448989394,13.206647964492962
402.1287235479602,401.2794236724325,0.8492998755277288,245.87753889304352,155.40188477938895,3.8450528928069083,-2.9957530172791795
395.0725737961436,396.7347293124674,-1.662155516323748,238.48183093928535,158.252898373182,-1.6266350097588778,-0.03552050656487027
388.5637328032353,395.54679184901556,-6.9830590457802835,237.79814873849318,157.74864311052235,-2.515777900895753,-4.46728114488453
381.04488604087936,380.0616568801818,0.983229160697606,217.29613204938929,162.7655248307925,-8.088400662074806,9.071629822772412
376.2740927021992,383.5609042998495,-7.286811597650267,231.4183503721826,152.14255392766688,3.8884964519548526,-11.17530804960512
374.9784056785553,365.6876164598033,9.290789218752021,212.532811882835,153.1548045769683,6.1564569034124,3.1343323153396208
368.54050795459756,368.8222653270151,-0.2817573724175183,210.1273865497239,158.69487877729122,0.7789473587755144,-1.0607047311930327
367.66947697654933,368.7977260996904,-1.1282491231410745,203.59778004833936,165.19994605135105,-1.979160427615601,0.8509113044745265
373.8773379139578,364.0417838758785,9.8355540380793,196.59981873497043,167.44196514090805,2.3249315056858197,7.51062253239348
376.88167721943387,370.94486986046957,5.936807358964343,198.73205554521442,172.21281431525514,3.7944544534873472,2.1423529054769954
385.82873872040045,381.92615755440505,3.902581165995379,193.7190840764479,188.20707347795715,-4.656545639229826,8.559126805225205
389.36879525184986,398.76949480042543,-9.40069954857557,203.2782627373183,195.49123206310713,-6.682989011123846,-2.7177105374517243
397.4581814150388,387.59137980079566,9.866801614243153,182.18057747911521,205.41080232168045,-9.800751406930365,19.667553021173518
402.716921087803,394.1969886475006,8.519932440302428,210.98521657855508,183.2117720689455,13.496475081804943,-4.976542641502515
408.6380151069293,401.68542820186883,6.95258690506048,202.12357540568172,199.5618527961871,0.29371254866653596,6.6588743563939445
411.832337993107,420.93961712882617,-9.107279135719173,223.87755914738023,197.06205798144597,1.7776716364720482,-10.884950772191221
413.27499312001345,422.4618507885728,-9.186857668559336,225.16357814840188,197.29827264017092,0.10818992594608767,-9.295047594505423
424.73974991373643,421.9126585646595,2.8270913490768734,212.21905232434037,209.69360624031916,-10.936579793293872,13.763671142370745
421.1816674135861,433.8085955622682,-12.62692814868206,221.40908793569727,212.3995076265709,-16.217345076457075,3.5904169277750153
427.7803404131417,439.12318604751056,-11.34284563436886,249.67121023529367,189.4519758122169,4.699731715396697,-16.04257734976556
428.5308365584013,438.42150693980346,-9.8906703814022,241.76010181110271,196.66140512870075,-2.6367558045339066,-7.2539145768682936
433.06512671932353,430.0963380599683,2.968788659355235,239.15791774538985,190.93842031457845,1.7602022097083743,1.2085864496468606
429.50650577940536,439.19663514964657,-9.690129370241188,257.1664132302974,182.03022191934915,8.025070552450778,-17.715199922691966
424.23866052726066,439.2880916367329,-15.049431109472195,246.69021144204046,192.5978801946924,-8.704754047762524,-6.34467706170967
418.94161126396546,417.2114502078016,1.730161056163861,233.47181253982237,183.73963766797925,-2.207814967984163,3.937976024148024
406.8278642711139,403.0904049778178,3.73745929329613,229.01298767793867,174.07741729987913,1.6493434788430947,2.0881158144530354
402.1864113649257,409.5617518033035,-7.375340438377805,244.22337536438107,165.3383764389224,7.7130332653637605,-15.088373703741565
403.6789918017031,398.3635736294659,5.315418172237202,219.95007986226608,178.41349376719987,-4.842950974653126,10.158369146890328
404.5832037499021,394.9226591625363,9.660544587365784,222.7062137225742,172.21644543996211,1.889505702402419,7.771038884963366
396.09016846569966,396.7424171638896,-0.6522486981899527,224.46248126829173,172.27993589559787,-2.5487885375969705,1.8965398394070179
384.6210066779254,383.3166278185156,1.3043788594097858,220.49185551498798,162.8247723035276,4.400239353786551,-3.0958604943767654
370.985239378726,367.3341750067083,3.6510643720177294,202.4970777524491,164.83709725425916,-3.2200618136046595,6.871126185622389
370.1619098233455,360.9373449174544,9.224564905891082,197.05581150542324,163.88153341203122,-1.5120186510274616,10.736583556918545
363.7117976233787,363.2109584379107,0.5008391854680156,204.50038100713172,158.71057743077898,3.274075803167842,-2.773236617699826
355.11050751595064,345.07686331325726,10.03364420269336,192.15170008921052,152.9251632240467,3.3917301509164934,6.641914051776867
348.71065874455127,357.2799325751766,-8.569273830625331,196.5935721589297,160.68636041624688,-11.017548936786442,2.4482751061611103
343.7292655804613,338.7808183240761,4.948447256385172,202.7539857549611,136.02683256911502,12.296380134458348,-7.347932878073176
327.4987094311323,327.4259653529273,0.0727440782050065,185.23631105427782,142.18965429864946,-0.6413504151064223,0.7140944933114288
318.7647661731163,306.7485870266382,12.016179146478107,185.37663762643348,121.37194940020468,17.75228970874302,-5.736110562264914
310.4666449254083,315.1466009907878,-4.6799560653795975,182.55139614976508,132.59520484102273,2.431250161150416,-7.1112062265300136
306.4875514712294,297.5811391585156,8.906412312713755,161.87877690755005,135.70236225096556,1.2468742691526142,7.65953804356114
301.0164927597505,305.22111395111733,-4.204621191366796,167.95189841018396,137.26921554093337,-1.6858283551174829,-2.5187928362493133
292.3928165879292,303.02572922467505,-10.632912636745809,165.3814893140744,137.64423991060065,-2.163026310509594,-8.469886326236216
298.6178703319884,305.84025077098363,-7.222380438995231,164.83079562705558,141.00945514392805,-1.9497416362358388,-5.272638802759392
294.72123844303655,295.3756652305656,-0.6544267875290224,150.04679001337135,145.32887521719425,-7.032909007059365,6.378482219530342
297.48624634876666,311.69786586352336,-14.21161951475666,156.40559439554286,155.2922714679805,-14.147572343664224,-0.06404717109243552
302.1641091188866,305.37637608546174,-3.2122669665751586,163.244849868938,142.13152621652375,2.2217755342380836,-5.434042500813242
302.3391434196427,309.17985631421664,-6.840712894573931,159.15807367853404,150.0217826356826,-7.030105393310556,0.18939249873662534
306.83479998869547,308.5231525622951,-1.6883525735995937,161.50840821814964,147.0147443441454,0.30741656280368534,-1.995769136403279
317.02204413128817,324.4192599064767,-7.397215775188581,151.86079192216926,172.55846798430747,-19.53310914172956,12.13589336654098
322.72792166218346,320.67709610420616,2.0508255579773143,166.58976473216163,154.08733137204456,3.272046797532149,-1.221221239554835
324.3121034529669,324.78491669797927,-0.47281324501237,166.61156344491016,158.17335325306908,0.3821644747025137,-0.8549777197148837
312.03588983673,321.11634742085266,-9.080457584122666,167.27117346389932,153.84517395695337,-3.0668728262396288,-6.013584757883037
317.4709270320912,329.32737804012606,-11.856451008034835,174.21954271760163,155.10783532252447,-3.440150771368441,-8.416300236666393
305.098594024391,310.0455554920783,-4.946961467687272,163.34891688047404,146.69663861160424,-2.512833583092317,-2.4341278845949548
297.58964362799355,309.34519594221393,-11.755552314220365,164.0788740577656,145.26632188444833,-7.319225387379088,-4.436326926841277
300.6415514875702,306.20348637196787,-5.561934884397613,174.3301741846747,131.87331218729315,6.439451259686588,-12.0013861440842
299.1592174517804,300.45340014918753,-1.2941826974070731,166.0247881163093,134.42861203287822,2.2929568635047066,-3.5871395609117798
299.6381123734485,312.0726468996446,-12.434534526196082,176.48984850227004,135.58279839737455,0.3879228252487388,-12.82245735144482
295.16725479599586,291.35610699888696,3.8111477971088625,149.29044220540607,142.06566479348086,-4.996019543483522,8.807167340592384
293.994482234773,282.8948987959268,11.099583438846196,136.20691392791355,146.68798486801325,-9.280411882140427,20.379995320986623
296.05351549581087,302.7078134971207,-6.654298001309842,149.20815715897373,153.49965633814696,-10.050620003011165,3.3963220017013236
304.67052838533914,296.4553371377723,8.215191247566814,151.56729864236155,144.88803849541077,3.5492904969300727,4.665900750636742
302.61147181112267,285.4038281256794,17.207643685443283,139.8915661834174,145.51226194226203,4.172902721502633,13.03474096394065
303.0232962008254,293.75005745677083,9.273238744054625,148.2162281183545,145.5338293384163,4.4617609739244175,4.811477770130208
296.82843533950836,291.09579619806914,5.732639141439209,134.27994420015483,156.81585199791434,-5.262652052753762,10.995291194192971
295.7792486014386,293.0672335645607,2.7120150368779212,140.1427083659462,152.9245251986145,-1.5374852837269481,4.249500320604869
292.8405474392599,293.5572300679428,-0.7166826286828596,143.1195508274707,150.43767924047205,1.3910216316705912,-2.107704260353451
295.5360977263903,277.97708174298316,17.559015983407164,141.4347167759158,136.54236496706733,15.369700858636875,2.189315124770288
290.5878115527227,280.3519546861293,10.235856866593357,138.50501923247415,141.84693545365516,8.88774486022775,1.3481120063656065
291.50529791904324,289.347383018074,2.1579149009692484,134.94413404564398,154.40324897243005,-0.7156072188995859,2.8735221198688343
302.04554477474903,288.9804426841526,13.065102090596415,143.68418483744313,145.29625784670947,13.173302846733327,-0.10820075613691138
304.9030618503893,304.99368541793365,-0.09062356754436807,145.0508956529038,159.94278976502986,1.2097823132669896,-1.3004058808113577
307.12589872258496,303.433321204636,3.6925775179489584,135.29399005621968,168.13933114841632,-7.387725517089606,11.080303035038565
298.9324587903176,302.9319814278174,-3.9995226374998563,143.36797141923915,159.5640100085782,-2.5695267714128476,-1.4299958660870085
287.5272876311155,286.1966548329911,1.3306327981243733,125.15893205783672,161.03772277515438,-11.171094994710938,12.501727792835311
279.61231988494103,275.76053936982635,3.8517805151146955,124.18601327791384,151.5745260919125,-6.186174312119874,10.03795482723457
279.6567830617504,278.1746326189136,1.482150442836729,136.7686511831198,141.40598143579382,3.59025595708809,-2.108105514251361
290.26700290627053,280.04786608403566,10.21913682223487,143.12361377668083,136.92425230735483,13.812405401225963,-3.5932685789910934
293.34383473486014,296.5534650763073,-3.2096303414471485,144.57321825747619,151.98024681883112,-1.2038859781710503,-2.005744363276098
295.67992762679773,294.5715691237367,1.1083585030610004,147.66813094736352,146.90343817637321,2.118573144215576,-1.0102146411545756
293.20975503074595,305.16829176616454,-11.958536735418622,151.43150982068875,153.73678194547583,-9.531175602667547,-2.4273611327510762
288.96957079358384,295.79070812617084,-6.821137332586977,142.98206055273764,152.8086475734332,-13.951200026430561,7.130062693843584
281.45838061824037,287.60226350956646,-6.143882891326092,159.31287786313504,128.28938564643144,0.6227744748561594,-6.766657366182251
277.40011048226023,293.68588439671106,-16.285773914450832,161.0732020568094,132.61268233990165,-6.975336730587403,-9.31043718386343
273.65831507646953,284.9347222264371,-11.27640714996756,153.19701006921443,131.73771215722263,-9.446336163455117,-1.8300709865124452
284.26588931693726,285.34622670556064,-1.0803373886233691,149.7665430944469,135.57968361111375,-8.2086167377911,7.128279349167731
282.815810867065,288.400611523316,-5.584800656250968,152.82453060153833,135.5760809217777,-8.122219140717895,2.537418484466928
282.99268651341254,276.34809551493447,6.6445909984780895,147.57908152078568,128.7690139941488,-1.4782299624135122,8.122820960891602
281.9939150743402,285.8701787375602,-3.8762636632200316,144.42987879895995,141.44029993860028,-12.34161517716779,8.465351513947759
286.3088829336356,284.7417178232582,1.5671651103773465,150.97170199112438,133.77001583213382,-1.0048448887048114,2.572009999082158
291.99026224507156,289.8348356434521,2.155426601619428,155.88648763660294,133.94834800684916,3.09627906858598,-0.9408524669665521
292.3988110924024,279.88622200020654,12.512589092195878,148.87304526228615,131.01317673792036,6.724299846276601,5.788289245919278
296.8888173534717,288.6687431559542,8.220074197517523,154.54918313300257,134.11956002295162,8.045547709111755,0.174526488405768
305.7200285229132,307.4964325202325,-1.776403997319293,155.75256882626456,151.74386369396794,-4.053006577414358,2.276602580095065
303.47283548205127,289.50237233612273,13.970463145928559,145.47610225390602,144.0262700822167,0.7836095699623238,13.186853575966236
300.08223496684246,293.23826226615193,6.843972700690546,171.98464304414128,121.25361922201066,19.929095451085253,-13.085122750394707
300.46941146853095,286.5427531840993,13.926658284431639,142.31233606935285,144.23041711474642,0.1530686055578956,13.773589678873742
294.94828227920874,302.69512839470246,-7.746846115493742,158.12256993473125,144.5725584599712,-2.6530167975637644,-5.093829317929978
295.24925269620456,296.256175505782,-1.0069228095774536,151.7903365090338,144.46583899674818,-1.3964091667877625,0.3894863572103089
287.3732204656525,292.2508458321598,-4.877625366507309,147.39489789633663,144.85594793582322,-5.733663319022344,0.8560379525150349
296.70669994793104,291.09889348021625,5.607806467714807,164.07926956680538,127.0196239134109,17.136970036187957,-11.52916356847315
299.7892837458492,298.87544878667336,0.9138349591758823,159.7949250139928,139.08052377268058,7.099038433367488,-6.1852034741916055
308.6108453861725,312.10262218249403,-3.4917767963215285,162.43556702429703,149.667055158197,0.6858277890782922,-4.177604585399821
316.90595789666406,318.3219597463485,-1.4160018496844344,169.4561342790869,148.8658254672616,3.8419149743096703,-5.257916823994105
322.8563345235086,321.7208984163503,1.1354361071583607,163.2290124610885,158.49188595526178,0.364432024431224,0.7710040827271367
341.18876553448666,332.8048662041948,8.38389933029185,174.49659323406843,158.3082729701264,8.915415752707256,-0.5315164224154061
353.06862479736054,335.89007103222525,17.178553765135305,182.1737636318447,153.71630740038054,20.28187350500214,-3.1033197398668335
361.23910147795505,357.8776238850218,3.3614775929331806,181.1349855259111,176.7426383591107,-0.5683652262270855,3.929842819160266
366.9596647975322,367.8518605313715,-0.8921957338393609,184.27540837185828,183.57645215951325,-6.690511150528153,5.7983154166887925
380.1287188272126,373.73184297235196,6.396875854860621,191.35505495299176,182.3767880193602,0.04422827064769752,6.3526475842129235
375.6767201731271,379.33986432739243,-3.663144154265324,203.88478931125906,175.45507501613335,3.227120378154054,-6.890264532419378
374.2618182393811,368.0514900892806,6.210328150100539,195.93045296898788,172.12103712029275,6.847643448047622,-0.6373152979470835
376.6223515691862,373.4729528790799,3.149398690106334,194.101094906192,179.3718579728879,0.3665437771139435,2.7828549129923905
373.46401931598416,377.2003099912026,-3.7362906752184126,195.40443837278823,181.79587161841434,-4.092587760731725,0.3562970855133121
364.6662820932616,369.2746627233013,-4.6083806300396795,187.8074269620117,181.4672357612896,-7.38883789465823,2.7804572646185504
364.2437754502686,365.29207885244114,-1.048303402172576,191.0850907403537,174.2069881120874,1.1511656395492103,-2.199469041721786
349.7420160071405,346.86303625389166,2.8789797532488333,184.35681917449324,162.50621707939843,9.618475121168618,-6.739495367919785
345.95944062146447,358.947106229295,-12.98766560783056,183.43885222255776,175.50825400673725,-1.3428237452244565,-11.644841862606103
343.8657952773335,339.02965071187305,4.8361445654605095,162.21743899108378,176.81221172078926,0.6815800895141799,4.15456447594633
338.43871832071045,340.1630678779251,-1.724349557214616,157.930911503492,182.2321563744331,-4.930588224411414,3.206238667196798
330.4991596105253,344.1256696348713,-13.62651002434602,148.63330254733498,195.49236708753634,-22.018231493265347,8.391721468919327
330.223911708669,341.1355777345609,-10.911666025891908,157.75623105589506,183.37934667866583,-6.875415843823598,-4.03625018206831
321.58994806414233,330.873663203201,-9.283715139058625,149.67245009545852,181.20121310774243,-6.214332805968674,-3.069382333089952
316.59890697066965,330.4632023947666,-13.86429542409694,149.6637612478892,180.7994411468774,-7.373940807826999,-6.49035461626994
316.7360004490897,318.6074533415709,-1.8714528924812104,141.21917942149298,177.3882739200779,0.5298926497888772,-2.4013455422700876
315.3395943611737,323.82043534210766,-8.480840980934014,133.24984062706014,190.57059471504755,-10.274578636096999,1.7937376551629856
308.87317672108514,295.0423887897789,13.830787931306292,119.72922080385284,175.31316798592604,3.472149608410936,10.358638322895356
302.8264847060819,306.71813930105793,-3.8916545949760466,128.4341258175486,178.28401348350934,-2.2153865683737157,-1.6762680266023309
302.2088275454986,305.8790640903088,-3.670236544810211,135.111900928992,170.7671631613168,4.851003808451755,-8.521240353261966
306.0676975567302,305.0655897529532,1.0021078037769928,129.49775990423993,175.56782984871325,1.8000583898748659,-0.7979505860978731
312.51957260308524,313.33014283067774,-0.8105702275924656,135.9116601798738,177.41848265080395,3.185165030914689,-3.9957352585071546
330.22882030604876,318.70361481201303,11.525205494035763,129.56061504771057,189.14299976430243,-0.23796701336731818,11.76317250740308
340.302751809332,331.34230085523484,8.960450954097155,139.4811509660733,191.86114988916154,1.7049204430438287,7.255530511053326
365.742334963828,354.8723712000798,10.86996376374819,163.75346682940727,191.11890437067254,12.68379529831708,-1.8138315345688887
387.2251403411209,382.46616650248427,4.758973838636642,165.18920424288842,217.27696225959585,-3.937634173658699,8.696608012295341
403.6189616759328,402.94060769237143,0.6783539835613697,188.30406149823682,214.6365461941346,3.828835898091783,-3.1504819145304133
419.4655751962537,415.4493759584151,4.016199237838624,192.8161160383757,222.6332599200394,-0.17955005501626609,4.19574929285489
426.6499868482083,422.3765983857415,4.273388462466835,194.5601478200208,227.8164505657207,-5.903159683886086,10.176548146352921
431.70741751289637,441.319983730459,-9.612566217562623,223.1009862898252,218.2189974406338,0.09872289075561103,-9.711289108318233
436.2282490351672,432.40826591583726,3.8199831193299554,218.01057761797827,214.397688297859,-0.5268187703438896,4.346801889673845
438.686711431696,441.8224650624891,-3.135753630793065,235.75568920722208,206.06677585526697,3.4973217290061775,-6.633075359799243
443.277879417661,452.22257092162084,-8.944691503959838,248.1850308336675,204.03754008795335,3.752356425848828,-12.697047929808667
456.222125274833,455.20491811825127,1.017207156581744,234.95798808135063,220.2469300369006,-8.065031300452686,9.08223845703443
459.61915601962477,443.67403826526413,15.945117754360659,237.48867905199887,206.1853592132653,6.54284761496082,9.402270139399839
465.57427225564055,452.6889903593367,12.885281896303908,249.16218585535933,203.5268045039774,12.091129862408899,0.794152033895009
467.19531395074074,462.798746476879,4.3965674738616976,260.6308975401641,202.1678489367149,11.78969800643907,-7.393130532577372
460.3513340491727,461.36770252636865,-1.0163684771959682,253.71647656266364,207.651225963705,1.3277287517985294,-2.3440972289944977
458.77654112838974,457.7109161348459,1.0656249935438158,242.8526186334603,214.8582975013856,-6.990531285009945,8.056156278553761
463.13104928907785,459.45647845524127,3.6745708338365968,249.82857706179442,209.62790139344682,0.4069903325818589,3.267580501254738
471.9148091945352,473.21418101721713,-1.299371822681925,260.16205634538176,213.05212467183534,2.924055930575708,-4.223427753257633
479.07084101321817,478.37719534449633,0.6936456687218566,263.14809260942275,215.22910273507358,5.946636104807348,-5.252990436085492
486.08688496136267,478.560142925699,7.526742035663694,259.64073700913445,218.9194059165645,4.1425004566222245,3.3842415790414693
486.8716514218284,486.58914953401967,0.2825018878087526,271.14820144689253,215.44094808712714,11.44103952119457,-11.158537633385818
492.00987647774303,496.95513490608874,-4.945258428345741,259.8130041570315,237.14213074905723,-9.500254023035563,4.554995594689822
504.2826414070064,491.81247156411655,12.470169842889812,261.54916318809734,230.26330837601924,3.9988635488076363,8.471306294082176
508.7596547053352,511.21655891416265,-2.4569042088274777,267.14277830936885,244.07378060479382,-6.757514289329914,4.3006100805024365
517.5347617504107,511.2646902963927,6.270071454017971,280.1520859257252,231.1126043706675,8.002141320151527,-1.7320698661335554
518.8604684587251,517.2590919001134,1.6013765586117166,276.9069020783742,240.35218982173916,-3.1538937497310493,4.755270308342766
521.7997091240529,516.1800001583098,5.6197089657430395,280.47517499785624,235.7048251604535,-0.015827444027133986,5.6355364097701734
524.5036302301694,518.9359063801253,5.567723850044157,297.92506351848976,221.01084286163555,12.535608892216178,-6.967885042172021
523.9667885848427,531.5097830877006,-7.542994502857949,295.2928561058805,236.21692698182014,-3.262758197370189,-4.280236305487761
520.4247425437101,515.7659699560934,4.658772587616596,287.02121088982017,228.7447590662732,2.3914814637249275,2.267291123891669
515.3527611228624,519.4849090665805,-4.132147943718048,294.74757745865287,224.73733160792756,3.3544232249545356,-7.486571168672584
503.3983531550382,509.92823701351546,-6.529883858477236,286.88902411021695,223.0392129032985,0.3791048226994014,-6.908988681176638
494.32798283089744,489.31842735093363,5.009555479963833,272.09889058820437,217.21953676272926,1.8089718438349776,3.2005836361288553
482.3072975532464,489.868109338255,-7.560811785008569,275.93558653494773,213.93252280330728,-3.5039835089607205,-4.056828276047849
475.8603146150553,475.9360318601936,-0.07571724513832301,277.5965290865799,198.33950277361373,6.592661471776802,-6.668378716915125
468.82695755974106,468.33724765970135,0.4897099000397094,265.74961419415774,202.58763346554363,-1.9749100551769696,2.464619955216679
472.2001431402692,469.66510985827733,2.5350332819918258,268.4857796533199,201.17933020495738,1.3816446805287617,1.1533886014630643
466.73288989306184,474.80895608841814,-8.076066195356303,270.76669326368955,204.0422628247286,-4.6336828480280525,-3.44238334732825
470.338178664344,469.1096493005298,1.2285293638142312,269.8143824889146,199.29526681161522,-0.010322992966490863,1.238852356780722
464.67635690324244,466.65804616503806,-1.9816892617956021,266.1756226416336,200.48242352340444,-1.6874926758143058,-0.2941965859812963
476.9876195053148,479.01154265978903,-2.0239231544742546,279.60460143536795,199.4069412244211,2.5861757500949825,-4.610098904569237
481.9958044899729,468.9490088283017,13.046795661671187,277.7155428811609,191.23346594714081,11.929307067584475,1.1174885940867125
501.28430432745364,490.30140614894117,10.982898178512421,289.1133499110095,201.18805623793165,10.957220003026267,0.025678175486153698
