Year,Month,T,A,B,C,D,E,F,G,AA,AB,AC,AD,AE,AF,BA,BB,BC,BD,BE,CA,CB,CC,CD,DA,DB,DC,DD,EA,EB,EC,FA,FB,FC,GA,GB,AAA,AAB,ABA,ABB,ACA,ADA,ADB,ADC,ADD,AEA,AEB,AEC,AED,AFA,BAA,BAB,BAC,BBA,BCA,BCB,BCC,BDA,BDB,BDC,BDD,BDE,BDF,BEA,BEB,BEC,BED,BEE,BEF,BEG,BEH,CAA,CAB,CAC,CBA,CBB,CBC,CBD,CCA,CCB,CCC,CDA,CDB,DAA,DAB,DAC,DBA,DBB,DBC,DCA,DCB,DCC,DCD,DDA,DDB,EAA,EAB,EAC,EBA,ECA,FAA,FBA,FBB,FCA,FCB,GAA,GAB,GAC,GBA,GBB,GBC,GBD
2003.0,6,20410.409100400004,6169.775053600001,4162.913638599998,5561.901900300001,1382.8968963000002,2255.8120587,534.5342940000002,342.5752589,2061.8194909,1446.5292908000001,709.4815887999999,586.2725929000001,928.9122584999999,436.7598317,2177.8144466,266.9504733,502.7384912,600.550905,614.8593225000002,2787.8274681,998.2195381999999,1388.9359411000003,386.91895289999997,683.6007347999999,211.47885780000001,347.68516940000006,140.1321343,1706.3247930999996,345.5931805,203.89408509999998,237.11005529999997,218.50559969999998,78.918639,244.8753026,97.6999563,1710.5287311,351.2907598,436.93423789999997,1009.5950529,709.4815887999999,117.19196889999999,173.5724203,126.1933823,169.3148214,370.9823366,308.8535098,130.1514953,118.9249168,436.7598317,1816.6237613,190.6253056,170.5653797,266.9504733,155.3854379,265.7412254,81.6118279,173.97397819999998,60.4453006,200.90934049999998,110.00518919999999,12.0498229,43.1672736,35.9879806,153.7621673,48.3789222,130.139538,31.643007400000002,75.733619,75.0965166,64.1175714,1019.8476722,1079.0797963999999,688.8999995,604.6417783999999,101.9088268,69.61777790000001,222.05115510000002,139.4622064,337.11585,912.3578847,335.3294232,51.5895297,638.1040221,41.8460723,3.6506404,62.0470589,137.9258078,11.505991100000001,70.4692366,89.0771649,63.377901900000005,124.76086600000002,68.8432796,71.2888547,280.1865953,898.5929749000001,527.5452229,345.5931805,203.89408509999998,237.11005529999997,82.66356979999999,135.8420299,58.934958,19.983681,178.6515742,10.3926258,55.831102599999994,8.9780117,17.8086295,61.2798969,9.633418200000001
2003.0,7,23943.227965800008,7172.371295100002,4190.316782800001,7245.1940944,1927.1952371,2331.5434363000004,377.37983349999985,699.2272866,2283.2610591,1643.8263155000002,695.3680076,1047.5826717999998,1044.2687031,458.06453799999997,1919.8553356,326.15984740000005,457.10065929999996,765.7586650999999,721.4422754000001,3641.157459,1042.8034453999999,1936.056061,625.177129,965.1912395,291.9928795,365.2031076,304.8080105,1728.4027759,396.47977520000006,206.66088519999997,191.1406653,111.8380238,74.40114439999999,454.1800078,245.0472788,1959.5482187,323.7128404,494.62060600000007,1149.2057095000002,695.3680076,455.67935850000003,213.1476199,157.4541221,221.3015713,501.90338090000006,288.8476818,115.7124105,137.8052299,458.06453799999997,1609.5667606,130.9950179,179.2935571,326.15984740000005,161.09164149999998,200.2325553,95.77646250000001,99.77159699999999,102.1270284,431.56106900000003,74.009945,45.898048700000004,12.390977,42.491896499999996,151.24809190000002,73.6616549,185.85840290000002,27.6622336,48.54981299999999,165.6548854,26.315297200000003,1222.3509341000001,1565.349706,853.4568189,449.3679062,101.4715102,363.6726137,128.29141529999998,219.91809,481.50764399999997,1234.6303269999999,300.4485499,324.7285791,801.770454,55.408891499999996,108.011894,83.1158554,201.3993421,7.477682,26.9789232,140.580045,15.1749528,182.4691866,119.64590600000001,185.1621045,305.8577175,904.5367196,518.0083388,396.47977520000006,206.66088519999997,191.1406653,34.655543200000004,77.1824806,66.2829499,8.118194500000001,336.3341921,41.3042995,76.54151619999999,16.120204299999997,39.647626100000004,159.7416789,29.5377695
2003.0,8,21391.4514995,6594.111427799999,3705.6416464999984,6868.330750100001,1277.7658951000005,2109.7479809000006,371.9549476000001,463.8988514999999,1792.5050562,1933.7319831,538.2616655999999,988.7739162,1037.3166494000002,303.5221573,1620.2501544000002,174.7214904,326.2962331,843.0837501999998,741.2900183999999,3315.5358118999998,1501.8771815999999,1317.878965,733.0387916,613.1235094000001,144.1794458,280.0399438,240.42299609999998,1545.7047247,392.521729,171.5215272,174.61597769999997,161.4060659,35.932904,337.2778196,126.62103189999999,1536.0506656999999,256.4543905,505.65863809999996,1428.073345,538.2616655999999,489.9954196,109.321449,218.3172147,171.1398329,440.6752627,367.0972495,129.3098286,100.2343086,303.5221573,1418.1526896,103.0304054,99.06705939999999,174.7214904,85.0923737,117.1079453,124.0959141,173.95971039999998,67.9163765,518.4560061,44.1364886,13.1799755,25.4351931,4.1077132,186.38358350000001,47.9159752,249.6967144,29.1989352,60.8017142,97.540256,65.6451267,1236.7795362,1290.3931509,788.3631248,526.9157418,334.0134483,506.15367059999994,134.7943209,89.7294819,359.0581203,869.0913628,570.8717511000001,162.1670405,567.1796329,20.4058982,25.5379783,68.4302332,53.316332200000005,22.4328804,32.051974,35.5442756,37.961584,174.4821102,148.43906869999998,91.98392740000001,508.31651510000006,538.1772546,499.210955,392.521729,171.5215272,174.61597769999997,78.63512109999999,82.7709448,22.7180335,13.2148705,172.8638289,134.1190737,30.294916999999998,6.100578,37.710304199999996,74.78543260000001,8.0247171
2003.0,9,22359.233986600004,6435.1024699,3078.785682799999,7665.643590999999,1281.7211581,2826.9602052,331.28876740000004,739.7321121999998,1866.7932538,1721.9614493999998,597.3596038,905.0343377,875.6803157999999,468.2735094,1274.336523,310.8618818,387.99420210000005,586.3083567000001,519.2847192000002,4339.7373632,1112.9623325,1405.9007658,807.0431295,726.0285833,133.99690049999998,315.4527645,106.24290979999999,1821.9017571,592.78183,412.27661809999995,165.7494054,85.7908739,79.7484881,608.1288276,131.6032846,1622.0079976,244.78525620000002,581.8373789,1140.1240705,597.3596038,255.96113720000002,233.65222599999998,255.352717,160.06825750000002,402.5506945,274.4482784,95.389223,103.2921199,468.2735094,1095.917266,93.2631532,85.1561038,310.8618818,107.70299460000001,245.60760680000004,34.6836007,164.6896936,59.4883996,204.8494907,104.2852176,21.3112349,31.6843203,33.4635221,204.4404275,17.920334500000003,94.94675439999999,24.305026,33.2206687,85.5263635,25.4616225,1831.9225838999998,1114.0116475999998,1393.8031317,548.5903314,235.32115689999998,207.7306356,121.3202086,260.7032846,252.0551419,893.1423393,412.0253778,395.01775169999996,694.5709095999999,14.1355467,17.322127000000002,52.88706859999999,62.7365621,18.3732698,41.785244,73.89394379999999,12.8699689,186.9036078,56.6984122,49.5444976,410.8370896,829.5238435,581.5408239999999,592.78183,412.27661809999995,165.7494054,24.323601500000002,61.4672724,66.8002839,12.9482042,412.8664453,72.52432540000001,122.7380569,35.4285413,29.499918800000003,52.72752199999999,13.9473025
2003.0,10,25352.016929299996,8396.970211799999,4122.6879475999995,7011.0231778,1834.1617057999997,2840.9044662000006,636.6006062000001,509.6688139000001,2005.4867199,2359.1575911,1029.2558277,1200.1604977999996,1353.2247573000002,449.684818,1959.5338074,235.855159,706.9541739,571.7228633000001,648.621944,3756.6163855,1051.6123232999998,1648.8522483,553.9422207,620.0336988,341.6208302,562.1618365,310.34534030000003,1770.5895915000003,343.2593015,727.0555732,250.2982665,210.1170405,176.1852992,264.8637757,244.80503819999998,1754.8562467000002,250.63047319999998,685.3524164,1673.8051747,1029.2558277,205.00989270000002,373.90232669999995,223.345939,397.9023394,721.6264443000001,304.1413513,182.23245150000002,145.2245102,449.684818,1431.7955536,252.9787926,274.7594612,235.855159,141.68043939999998,345.8474188,219.42631570000003,146.1315463,140.308798,177.3521886,40.8203636,34.3465625,32.7634043,3.0024417,152.1246817,56.3458726,222.46363689999998,16.6453912,38.0295349,83.2583793,76.7520057,1308.4660456,1260.4934882999999,1187.6568516,434.1327715,190.4294106,215.1321256,211.9180156,638.5606898999999,254.62785639999998,755.6637020000001,418.0104563,135.93176440000002,575.2067837999999,16.5613334,28.265581599999997,220.02938650000002,98.890021,22.7014227,79.55219559999999,104.05829759999999,24.2952625,354.2560808,124.91537290000001,185.4299674,349.4771397,981.7650742000001,439.3473776,343.2593015,727.0555732,250.2982665,69.166622,140.9504185,130.0687081,46.1165911,154.62827370000002,57.3954746,52.8400274,25.6958283,43.300319099999996,104.0032151,71.80567570000001
2003.0,11,21886.801357300013,6275.228486199998,4196.336366500002,6793.268891199999,1616.8902134000002,1901.6427899999999,819.6980123000002,283.73659770000006,1882.0210877000002,2052.9468798000003,700.212698,514.531677,576.3251359,549.1910078000001,2187.4520516999996,315.3086107,408.29131889999996,535.0148797000002,750.2695055,3989.2635253000003,743.9771308000002,1603.7225909,456.3056442,723.5466275,177.14997160000001,431.42276619999996,284.77084809999997,1415.8881664,217.1914434,268.5631802,230.6423216,254.0320849,335.0236057999999,260.0835202,23.653077500000002,1636.9631576,245.0579301,520.6241975,1532.3226823,700.212698,40.4309626,111.0453873,270.57908449999996,92.47624259999999,319.9950172,194.30452810000003,29.569095,32.4564956,549.1910078000001,1721.4704388,277.6986965,188.2829164,315.3086107,82.72661430000001,201.81727859999998,123.747426,151.1311415,149.7321152,148.3374747,49.656443,29.775291,6.3824143,12.0987735,145.6187039,66.28031010000001,192.9464101,21.0544166,34.2802194,119.90748310000001,158.0831888,2121.6177082,903.4546735,964.1911436,184.8162294,169.0610256,275.089663,115.0102128,210.53949089999998,221.0580134,1172.1250866,374.4386263,81.8670179,604.7757153,99.66114270000001,19.1097695,64.0588097,100.21340109999998,12.8777608,44.647492899999996,104.00588459999999,42.1270957,240.642293,121.9521659,162.81868219999998,160.9109209,756.6308386000001,498.3464068999999,217.1914434,268.5631802,230.6423216,51.804291899999996,202.227793,316.216753,18.8068528,142.944003,65.1084912,52.031026000000004,1.6148332,12.3626957,7.109371400000001,2.5661772
2003.0,12,21627.20524039999,7791.0667543,4157.7627066000005,5032.6979479,1124.9586291,2370.6687185000005,832.2991046999999,317.75137930000005,2710.863972,1908.1302045,1055.9660321000001,774.2624576,690.431299,651.4127891,1996.2410777000002,382.6266947,474.5142826,677.0105760999999,627.3700755000001,3319.0295198999997,664.2414193999999,767.8423549999999,281.5846536,515.0270226,212.36289330000002,151.8866112,245.68210200000001,1761.2636311,196.6464873,412.7586001,432.03513350000003,183.0477666,217.2162046,205.07277240000002,112.6786069,2330.2882720000002,380.5757,566.1748407000001,1341.9553638,1055.9660321000001,203.7036608,105.30151240000002,281.35353810000004,183.9037463,319.17405130000003,188.14692809999997,46.4207612,136.68955839999998,651.4127891,1513.2771287,294.6449377,188.3190113,382.6266947,106.3186987,247.8814241,120.31415980000001,187.9255777,185.1474489,202.8188718,14.980639499999999,74.8534947,11.2845435,62.1003636,168.64562869999997,42.3397967,127.08484299999999,23.4297738,63.084839099999996,67.80284970000001,72.8819809,984.9209005,1340.9176504999998,993.1909689,185.8750011,93.9591455,253.137156,131.27011679999998,256.38648340000003,83.3509655,428.1049061,249.7008434,31.8838102,469.03799250000003,39.050005999999996,6.9390241,33.9611201,154.05204129999998,24.3497319,39.8105523,45.2360649,8.184077,58.655916999999995,165.07346990000002,80.6086321,193.4549887,778.1282402,789.6804021999999,196.6464873,412.7586001,432.03513350000003,58.0857659,124.96200069999999,206.5318708,10.6843338,104.7924175,93.5040561,6.7762988,21.451537599999998,0.0,69.51270910000001,21.714360199999998
2004.0,1,45905.91291119998,15976.434042299996,9729.293248499998,9711.743918000002,3864.1699377,4195.133525199999,2124.8390842000003,304.29915530000005,3810.1461125,5472.921007800001,2905.9196568999996,1503.9141424999998,1764.9413970000003,518.5917255999999,3571.6553536999995,1559.9312764000001,1752.0639498,1713.6365356000001,1132.006133,6343.122120000001,1404.546234,1061.2300254000002,902.8455385999999,1701.183566,726.0557953,750.7392095999999,686.1913668000001,3545.1733229999995,262.5690718,387.3911304,985.8435977,727.7424318,411.2530547,176.55163190000005,127.7475234,2815.2233889999998,994.9227235,1612.7989853000001,3860.1220225,2905.9196568999996,405.8224646,211.39477939999998,742.5618252,144.1350733,710.2764733,735.5706205,140.0752599,179.01904330000002,518.5917255999999,2142.5908623,978.3667738999999,450.6977175,1559.9312764000001,675.4481144,581.1013817999999,495.5144536,644.3833172,230.4367391,454.770745,254.8115264,75.5679107,53.6662972,59.4764107,299.50632099999996,63.879225,207.42488109999996,108.01882470000001,65.1940725,104.49381819999999,224.0125798,1888.6679201000002,2628.3412489,1826.112951,541.4621142999999,377.8913132,307.8406837,177.35212280000002,299.0533573,132.2648297,629.9118384,621.0874485999999,281.75809,1519.3464365999998,67.3225135,114.5146159,293.7860827,293.8190801,138.45063249999998,171.9386584,406.8742974,25.227971500000002,146.69828230000002,358.5804982,327.6108686,345.4241811,1692.1490751,1507.6000668,262.5690718,387.3911304,985.8435977,308.52813599999996,419.2142958,352.6708618,58.5821929,144.2355879,2.8857464999999998,29.4302975,9.170960299999999,16.522734,96.5158246,5.5380045
2004.0,2,18078.38859440001,5851.519039399998,3692.7525901999998,4189.1908835,1414.8762917999993,1357.3344042,1240.9028962000002,331.8124891,1923.9404792999999,1438.9222551999999,1069.05777,445.8427075,599.4088482,374.34697919999996,1698.8811438999999,326.9014671,579.0253314,569.3854738,518.559174,2628.2946947000005,411.07223759999994,844.6311939,305.19275730000004,637.9306285,298.11105729999997,211.9353974,266.8992086,1042.9005447000002,166.5043926,147.92946690000002,553.0717140000002,404.3521064,283.47907580000003,164.4487934,167.3636957,1517.9538907999997,405.98658850000004,411.73415059999996,1027.1881045999999,1069.05777,49.9718745,149.4068369,151.8216904,94.64230570000001,191.8550467,274.9165577,32.6269673,100.01027649999999,374.34697919999996,1380.4471025,189.834735,128.5993064,326.9014671,263.5437709,247.7513792,67.7301813,131.144528,73.0526586,204.3845092,37.120058,75.7800501,47.9036699,17.0177523,125.1988428,57.301606899999996,118.9873984,38.2708233,36.4361872,95.09621419999999,30.2503489,1031.0784169,1045.1022339,552.1140439000001,190.46657249999998,58.733788600000004,94.1660615,67.705815,150.3753384,204.32661760000002,489.9292379,258.124183,47.068574299999995,574.048703,38.9629493,24.918976200000003,104.52062209999998,165.68595770000002,27.9044775,37.7572959,36.83639,31.163931100000003,106.17778039999999,199.2365678,67.6626408,97.56763289999999,491.9751983,453.3577135,166.5043926,147.92946690000002,553.0717140000002,85.4923275,318.8597789,194.7812097,88.6978661,142.22560059999998,6.232692500000001,15.990500299999999,0.0,2.3242551000000002,13.984439300000002,151.05500130000001
2004.0,3,20591.697679899997,6381.326070900001,4568.330754999999,4402.595169700001,1610.1392237,2234.5313626,1100.7422562,294.0328418,2004.4832496000001,1577.2411867,1100.4005176,587.1530003,678.2374259,433.8106908,2118.4837985,378.9102402,651.0415063,813.4674617,606.4277483000001,3138.9742177,341.1496586999999,634.7984146,287.6728787,742.8552361000001,238.35651600000003,182.63824949999997,446.2892221000001,1682.9016913,149.30401100000003,402.3256603,521.3539829,329.58640920000005,249.8018641,242.7577518,51.27508999999999,1814.8535882,189.6296614,462.60534019999994,1114.6358465,1100.4005176,143.28066539999998,78.9386889,232.58990629999997,132.3437397,253.18475479999998,301.0292587,82.44703609999999,41.5763763,433.8106908,1331.7883758,553.6584178,233.0370049,378.9102402,250.9860595,188.16291500000003,211.8925318,173.4729413,269.0353366,210.5066691,17.0366209,113.164412,30.2514818,6.5707773,171.19065369999998,82.0780001,82.40841689999999,68.4681736,49.7909285,84.84845659999999,61.0723416,1234.6934672,1251.8052582000003,652.4754923,140.6635074,142.2933917,12.468440699999999,45.7243189,63.847499899999995,197.524599,373.42631570000003,257.7174579,29.9554208,666.2683142999999,36.8502425,39.736679300000006,99.42475610000001,96.31261640000001,42.6191435,63.5908344,21.56035,13.2164475,84.27061760000001,346.06480280000005,100.22441930000001,133.7934368,910.3548387999999,638.7534157,149.30401100000003,402.3256603,521.3539829,110.8358438,218.7505654,173.7410324,76.06083170000001,211.7092788,9.072788599999999,21.9756844,3.5324724,7.3865453,39.0317161,1.3243562
2004.0,4,27365.77988509999,9751.524831200004,5522.701970599998,5903.7363524,2335.6653011,2320.0522142,1155.0345717,377.06464390000014,2868.9753845000005,2742.0524055,1193.454758,939.9476543000001,1531.5301068999997,475.564522,2279.3679718,502.4069799,687.2351692,1037.7088896,1015.9829600999999,3431.553117599999,935.1042155,930.2484340999999,606.8305852,946.4901275,544.9039257,413.900254,430.3709939,1977.7074907,193.1629747,149.1817488,447.0907628,378.35808140000006,329.58572749999996,269.89838870000005,107.1662552,2324.2634438,544.7119407,730.3359039,2011.7165015999997,1193.454758,101.79301480000001,210.3089836,400.2241914,227.6214645,645.2351273,476.21767550000004,231.1628743,178.9144298,475.564522,1634.7568411,351.77878649999997,292.8323442,502.4069799,204.8899554,321.7070869,160.6381269,409.2711593,101.7768443,324.0030072,69.3239475,111.8234921,21.5104392,63.6071427,229.3037352,151.8035678,293.4455968,27.6624843,43.0900605,72.61893380000001,134.451439,1075.2438781,1590.2180593,766.0911801999999,435.3015932,58.1557874,145.0378387,296.6089962,146.450527,187.8524042,595.9455029,491.5880459,115.2425393,883.0723098999999,45.5018581,17.9159595,212.712051,267.61237719999997,64.5794975,46.5188608,165.34234859999998,6.7493376000000005,195.28970700000002,142.81427589999998,287.556718,337.5741407,798.9161588000001,841.2171912,193.1629747,149.1817488,447.0907628,144.3573211,234.00076030000002,261.0644462,68.5212813,200.77483080000002,55.1791239,13.944434,3.2152885,62.9207162,37.3990639,3.6311866000000004
2004.0,5,19806.719535999986,6059.550778600001,4275.064545400001,4891.558419300001,1577.6485518999998,2027.8687962,533.4521345999999,441.5763099999999,1971.5903764000002,1520.6552510000001,522.4222377,580.5570125,988.819703,475.506198,2171.1994561,223.9067029,417.7752795,665.2937098000001,796.8893970999999,2903.4093989000003,461.9471795,1065.0068156999998,461.1950252,739.9102501,292.3111414,355.05688799999996,190.37027239999998,1632.1511768,174.12437169999998,221.5932477,280.1393294,171.70961929999999,81.6031859,376.45941799999997,65.116892,1620.9239314000001,350.66644499999995,562.4525049,958.2027461000001,522.4222377,75.8428559,199.1087948,199.3057414,106.29962040000001,406.22707650000007,300.5812454,164.0741103,117.93727080000001,475.506198,1817.2688106,145.75145579999997,208.1791897,223.9067029,85.6591881,244.2333688,87.8827226,127.8894758,40.9884283,333.2513689,104.3669814,48.9048077,9.892647700000001,16.2775456,192.2043056,132.1378697,139.886081,61.270762000000005,60.3700955,124.1475159,70.5952218,1054.0409865,1094.9682651,754.4001473,164.35144540000002,93.00972329999999,105.28770949999999,99.2983013,169.3927927,332.7538409,562.8601821,275.6893078,185.50571739999998,632.2775902999999,67.05743559999999,40.5752242,155.4642815,93.42667370000001,43.4201862,31.657066199999996,96.0814417,76.8558964,150.46248369999998,108.80265349999999,81.5676189,183.2441915,1012.3155571000001,436.59142819999994,174.12437169999998,221.5932477,280.1393294,36.4996289,135.20999039999998,64.6101503,16.9930356,219.39189,23.6908034,133.3767246,7.865607300000001,24.3732532,30.2906202,2.5874113
2004.0,6,18755.19301490001,5813.018493799999,3747.3661849999994,5280.873663599999,1043.4967970999999,1773.1720876000002,562.3632154000002,534.9025724,1935.3011106000001,1481.8372902,499.969894,713.7617161000001,797.6568121,384.49167079999995,1694.1000075999998,301.282434,379.4371712,393.78134220000004,978.7652299999999,3003.8218788000004,456.2283978,1251.4392289,569.3841581,450.2956046,161.5514599,277.35540579999997,154.29432680000002,1431.3042769,241.0069784,100.8608323,319.19452590000003,134.67015790000002,108.49853159999998,369.09839590000007,165.8041765,1761.2633090000002,174.0378016,435.96137350000004,1045.8759166999998,499.969894,97.3047075,150.70136499999998,236.2810039,229.4746397,214.4847164,422.8440378,41.6739685,118.65408939999999,384.49167079999995,1414.7092077,199.24530539999998,80.1454945,301.282434,105.6783736,177.41844780000002,96.3403498,133.7966768,36.0904361,125.2459327,11.1330941,81.9589179,5.5562846,4.832774,190.7075731,64.8035529,534.8192553,5.516509,30.9105784,90.2882821,56.8867052,1026.9934682,1149.4481994,827.3802112,132.2739797,146.2208512,93.62786940000001,84.1056975,124.60510339999999,276.337381,850.4967445,333.60158160000003,235.7825765,418.5763602,17.3926802,14.3265642,66.4033569,79.395957,15.752146,22.5867795,95.14647129999999,17.5539485,142.0682065,100.9054897,53.388837099999996,173.2396326,901.7310008000001,356.3336435,241.0069784,100.8608323,319.19452590000003,51.8944198,82.77573810000001,92.28857479999999,16.2099568,270.7559499,64.1742641,34.1681819,11.1762757,29.3886007,106.9625044,18.276795699999997
2004.0,7,25783.66417959999,7498.357751699999,3876.642580600001,8079.221291600001,1746.7819951999998,3070.9332188,356.6670955000001,1155.0602462,2110.4028403,2097.4806638,658.5111107,1018.3147914000001,1193.2996847,420.34866079999995,1771.8479511000003,167.0434461,341.3482269,726.8718896999998,869.5310668,4131.942628500001,2070.5049808000003,1487.3932412,389.3804411,908.7574103000001,259.2846975,342.2504565,236.4894309,1917.791507,877.7547197,275.38699210000004,174.1720027,113.98149769999999,68.5135951,798.8316237,356.22862250000003,1816.1621775,294.2406628,605.7738154,1491.7068484000004,658.5111107,394.7535045,172.75933250000003,203.504627,247.2973274,443.700751,520.3637437,125.554688,103.68050199999999,420.34866079999995,1474.8733024,130.34522040000002,166.62942829999997,167.0434461,89.87758020000001,183.9897071,67.4809396,136.4936523,104.2672256,334.9938874,31.0347608,75.4008044,44.681559199999995,22.149307999999998,202.6903404,36.0936251,241.66063709999997,20.3380124,129.2294386,130.1381916,87.2315136,1491.4107566,1398.9935762,1241.5382957000002,449.3778684,227.72546670000003,171.7783716,1221.6232741000001,101.3139797,451.19355770000004,934.8857038,332.2867139,57.0937272,802.5937833,62.9658299,43.1977971,115.0096776,82.1971229,62.077897,110.15766919999999,53.9610066,14.0863704,164.04541030000001,53.7436128,182.7458181,245.1209791,1118.0523812000001,554.6181467,877.7547197,275.38699210000004,174.1720027,12.9718536,101.00964409999999,59.6549573,8.8586378,467.3309797,176.2980751,155.20256890000002,23.7181296,124.65741089999999,170.52703259999998,37.3260494
2004.0,8,22366.736420000016,6248.391858100001,3599.1686527000006,7642.058243,1169.5711082999997,2444.1501882000002,369.1393481,894.2570216,1804.7677979,1600.8845554,668.1558315,1032.1711161,775.102686,367.3098712,1887.0512505,225.3802232,373.7654703,646.8649146,466.1067940999999,4123.378633099999,1252.9738991000002,1579.7011880999999,686.0045227,670.2703998000001,97.26563860000002,207.55118799999997,194.4838819,1807.7357279999999,443.3909758,193.02348439999997,205.5923023,130.27015649999998,33.2768893,633.0634951,261.1935265,1574.2345809,230.533217,532.6999201,1068.1846353,668.1558315,606.597832,204.5283377,134.64999419999998,86.3949522,277.8933907,323.55337480000003,125.5598847,48.096035799999996,367.3098712,1435.627061,293.8332198999999,157.5909696,225.3802232,87.44351590000001,233.6964878,52.625466599999996,121.02791069999999,68.94952280000001,357.27657730000004,62.748150100000004,0.0,36.8627537,28.359856,151.34204450000001,60.8755436,55.43160520000001,18.4432082,11.3750833,82.79958529999999,57.479867999999996,1640.339307,1137.5007195,1345.5386066000003,600.1248416,130.5624259,245.82258689999998,276.4640447,297.2555014,414.4311634,868.0145233000001,468.63523159999994,217.3692911,616.1362969,28.3839592,25.7501437,47.0190508,49.2786117,0.9679761,3.3442186,67.4567228,38.698400899999996,98.0518457,100.3169402,94.1669417,625.3919684000001,773.9441525000001,408.39960709999997,443.3909758,193.02348439999997,205.5923023,35.1011597,95.1689968,28.188626,5.0882632999999995,353.9340553,143.8477351,135.28170469999998,7.8762316000000006,35.9022279,200.97201990000002,16.4430471
2004.0,9,22843.72686449999,6792.611292,3415.479676799999,7908.819901500001,1423.2310263000004,2455.0784728999997,370.3047951000001,478.2016999,1875.0993569000002,1678.3414870000001,618.315407,945.9272497999998,1324.7785014,350.1492899,1567.6049610999999,199.1184892,392.2644925,655.4860557,601.0056782999999,4288.3469339,1193.8632483999997,1835.3196024000003,591.2901168,750.5560767000001,193.7538852,363.3879561,115.53310830000001,1578.8554723,632.9770333000001,243.2459673,122.0758644,163.12423719999998,85.1046935,256.5885208,221.6131791,1605.4443055000002,269.6550514,448.48218210000005,1229.8593049,618.315407,333.1201743,135.78665719999998,258.2074875,218.8129308,459.76501169999995,430.58655839999994,373.2624411,61.1644902,350.1492899,1256.6106204999999,168.6633719,142.3309687,199.1184892,87.6548959,197.794925,106.81467160000001,115.51638640000002,46.383526,390.6272054,88.9080763,2.1430158,11.9078458,27.8421024,102.5083069,46.506534599999995,182.58018220000002,33.9461847,42.3543492,84.6703728,80.5976455,1707.2234922,1376.6549347999999,1204.4685069000002,555.6656004,247.7878973,245.44164659999998,144.9681041,236.01038250000002,508.828439,1090.4807809000001,448.5034395,142.7866773,646.8111813,46.2469359,57.49795949999999,75.7314224,104.5781542,13.4443086,16.4567881,83.53910009999998,39.029765499999996,224.3623024,44.907760800000005,70.6253475,347.9182109,797.8840243999999,433.053237,632.9770333000001,243.2459673,122.0758644,29.916560899999997,133.2076763,61.163101499999996,23.941592,192.2866108,41.4050405,22.896869499999998,15.768151,37.812892000000005,157.3627078,10.6694283
2004.0,10,25343.539459499993,8771.435039799999,3598.0774720000004,7604.442643899997,1685.7168676999997,2686.4669794000006,658.2001246,339.2003321,2244.8355658,2410.7971666000003,1036.1985807,1136.0469137,1410.6138124000004,532.9430006,1572.4467865000001,347.9494789,510.3075333,575.9263186,591.4473547000001,4371.0751331,1342.8906805,1331.617288,558.8595422999999,683.9207188,277.7368873,439.28390329999996,284.77535830000005,2005.7868144,328.06368799999996,352.61647700000003,308.20297860000005,247.96714330000003,102.0300027,225.53931970000002,113.66101239999999,2041.5296563,203.3059095,528.9096285,1881.8875380999998,1036.1985807,428.78463899999997,143.7579739,242.9301173,320.5741835,716.2474647,395.85396850000006,212.3813701,86.1310091,532.9430006,1344.3149455999999,133.5278561,94.60398480000002,347.9494789,158.45251789999998,193.86284410000002,157.9921713,160.16943940000002,37.5567376,229.6133066,69.0726385,54.63812849999999,24.876068,24.0845931,193.5307047,41.9585839,144.69457559999998,25.7095902,16.502565699999998,69.9383974,75.0283441,1836.7154707999998,1246.8901177999999,1287.4695445,649.8609094,159.0067579,243.66663,290.3563832,69.2435143,460.1084361,802.2653376,439.7903404,119.06920190000001,592.1226796,75.4354222,16.362617,122.0077479,121.8500435,33.8790959,76.6156725,102.54833640000001,49.1199466,210.99994779999997,131.42952110000002,153.34583719999998,360.7138746,1036.8901526,608.1827872,328.06368799999996,352.61647700000003,308.20297860000005,43.3690501,204.59809320000002,64.5027384,37.5272643,168.64685140000003,41.966260999999996,14.926207300000002,1.2872133,23.6915579,87.4653,1.2169412
