Year,Month,T,A,B,C,D,E,F,G,AA,AB,AC,AD,AE,AF,BA,BB,BC,BD,BE,CA,CB,CC,CD,DA,DB,DC,DD,EA,EB,EC,FA,FB,FC,GA,GB,AAA,AAB,ABA,ABB,ACA,ADA,ADB,ADC,ADD,AEA,AEB,AEC,AED,AFA,BAA,BAB,BAC,BBA,BCA,BCB,BCC,BDA,BDB,BDC,BDD,BDE,BDF,BEA,BEB,BEC,BED,BEE,BEF,BEG,BEH,CAA,CAB,CAC,CBA,CBB,CBC,CBD,CCA,CCB,CCC,CDA,CDB,DAA,DAB,DAC,DBA,DBB,DBC,DCA,DCB,DCC,DCD,DDA,DDB,EAA,EAB,EAC,EBA,ECA,FAA,FBA,FBB,FCA,FCB,GAA,GAB,GAC,GBA,GBB,GBC,GBD
2001.0,9,22543.2415825,6975.0119065,3496.067738,7532.6259144,1162.6339544,2396.3558196,485.6550639,494.8911857,1989.4092142,2075.8073247,584.0505401,793.1411326,1166.86965,365.7340449,1466.8082513,301.1970623,552.1071956,653.4613689,522.4938599,4303.3921008,1255.5403454,1485.3186485,488.3748197,476.8543292,207.3117058,294.3057127,184.1622067,1692.9773408,429.5396508,273.838828,199.0344154,118.8943522,167.7262963,402.7420447,92.149141,1773.5055931,215.9036211,571.3723851,1504.4349396,584.0505401,282.6674606,184.2468336,198.8999986,127.3268398,537.8012936,399.8041669,113.7406239,115.5235656,365.7340449,1197.8625959,144.3673427,124.5783127,301.1970623,123.1202492,374.1873148,54.7996316,156.0609869,17.7104435,305.1002398,44.011466,26.6342246,103.9440081,11.9961684,184.0287464,22.7103551,116.1343851,12.4476823,19.1715184,81.4614441,74.5435601,1735.1850486,1730.2203917,837.9866605,510.5204529,218.9337188,266.6460216,259.4401521,174.5585529,366.4639778,944.2961178,295.8458759,192.5289438,445.5296665,27.3916956,3.9329671,62.5449571,131.7164697,13.050279,40.5426892,35.4568464,41.6353226,176.6708545,116.2982274,67.8639793,492.5449679,940.0811314,260.3512415,429.5396508,273.838828,199.0344154,42.6414773,76.2528749,153.6728476,14.0534487,198.6410197,41.871495,162.22953,13.8819182,13.1424574,60.2836865,4.8410789
2001.0,10,25540.8765683,7905.2030353,4319.3198396,8128.77439,1516.7934626,2608.0223653,610.8881238,451.8753517,2534.8342569,1895.9998016,1016.0287522,797.4827727,1183.5673293,477.2901226,2335.3922317,292.2084995,307.7925392,467.4570829,916.4694863,4637.013909,1217.1292337,1755.7447373,518.88651,559.5714673,285.3813209,460.3844856,211.4561888,1883.4106305,341.4222053,383.1895295,329.3573384,204.7723277,76.7584577,260.9118039,190.9635478,2147.8781775,386.9560794,659.369027,1236.6307746,1016.0287522,107.7690887,176.97738,147.3286983,365.4076057,574.2521617,299.6248676,165.0325277,144.6577723,477.2901226,1984.195002,160.4238913,190.7733384,292.2084995,90.2103474,121.1168394,96.4653524,129.9935747,79.3280213,179.7253842,33.0337961,30.5364176,14.839889,29.7972357,256.5333718,52.3801705,281.4816607,53.1933044,52.5777648,131.1430669,59.3629115,1980.5449603,1345.3200564,1311.1488923,504.6413615,182.9881938,238.4340073,291.0656711,92.914133,442.8535495,1219.9770548,329.1927741,189.6937359,526.7786557,26.3056534,6.4871582,143.5265481,111.4428754,30.4118974,80.8940489,77.5347998,29.2958895,272.6597474,141.0491606,70.4070282,375.9754875,951.8843558,555.5507872,341.4222053,383.1895295,329.3573384,58.2376049,146.5347228,54.104659,22.6537987,152.5127928,38.6984919,69.7005192,22.1018701,26.6238421,134.8569692,7.3808664
2001.0,11,19277.0699806,6817.2214791,3795.8075139,4757.7285236,1311.5559292,1860.4464442,376.9938377,357.3162529,2271.7050353,1706.3501923,701.2230859,885.8678467,770.5047221,481.5705968,1819.7167905,269.8711756,705.7731495,461.6197497,538.8266486,3076.6683742,550.6601578,734.2127422,396.1872494,750.7915842,227.4339245,170.557406,162.7730145,1391.3190251,193.2363679,275.8910512,162.8717475,174.1862139,39.9358763,256.2023077,101.1139452,1960.1406047,311.5644306,396.2404756,1310.1097167,701.2230859,59.0345787,352.5723251,329.8614946,144.3994483,281.4147806,333.3817043,90.0789798,65.6292574,481.5705968,1554.0177877,182.6164503,83.0825525,269.8711756,342.7222864,187.5042326,175.5466305,104.9999773,75.4888329,207.9596078,25.4504163,29.1945378,18.5263776,8.7058725,91.3303727,55.1468824,130.6419319,27.1570534,27.7620891,107.7245459,90.3579007,1352.8428158,1156.6597802,567.1657782,209.2580056,33.5505871,225.3523002,82.4992649,126.6757999,92.077691,515.4592513,250.0619343,146.1253151,698.8031639,38.5377835,13.4506368,138.0777141,70.2672755,19.0889349,38.1366795,23.4835882,20.3051558,88.6319825,71.4714712,91.3015433,250.7366122,729.4035648,411.1788481,193.2363679,275.8910512,162.8717475,48.5122369,125.673977,29.5736454,10.3622309,129.474182,29.0283869,97.6997388,8.0669238,28.5182401,56.7811439,7.7476374
2001.0,12,21829.0321762,7009.1451852,4771.4301504,5907.9358309,1609.9183121,1851.6816542,547.2899219,131.6311215,2181.3233311,1933.1797083,687.0161117,761.6731016,767.0428089,678.9101236,2636.9046374,314.7262538,355.2532626,622.9917646,841.554232,3427.698579,830.0014705,1062.0175714,588.21821,841.087856,290.0236119,262.4394021,216.3674421,1644.6854961,69.0298972,137.9662609,267.9908068,184.2678143,95.0313008,94.0349799,37.5961416,1964.0431958,217.2801353,670.0939327,1263.0857756,687.0161117,42.636819,128.0950109,342.4487933,248.4924784,380.3380601,245.9016058,56.5990613,84.2040817,678.9101236,2182.5037945,350.7243964,103.6764465,314.7262538,65.9798775,237.5851696,51.6882155,130.6592617,107.2914105,224.9145506,57.3738857,73.7378085,29.0148476,34.8164333,253.4435074,102.7299722,210.405123,25.4751161,24.7061895,129.2398826,60.7380079,1131.4737429,1328.4987685,967.7260676,301.8716845,186.2288199,166.9173514,174.9836147,128.4746545,292.4914437,641.0514732,363.8096564,224.4085536,742.028185,89.0851037,9.9745673,121.8392114,155.6266213,12.5577792,120.2704028,16.4986478,9.3428667,116.3274848,100.7624488,115.6049933,226.1436358,952.9049822,465.6368781,69.0298972,137.9662609,267.9908068,55.1938228,129.0739915,81.2547672,13.7765336,61.4135522,4.9070028,27.7144249,3.2713353,13.5504144,19.2962368,1.4781551
2002.0,1,43166.3984959,14093.1458948,10103.185262,10201.2133887,2819.7452311,3913.4842666,1822.7842138,212.8402389,3010.8411235,5516.3610462,2700.1829479,1279.162486,1135.564853,451.0334382,4612.946995,1114.942442,1741.5862295,1458.6799762,1175.0296193,7187.9704472,1254.2154373,888.2786675,870.7488367,1133.685635,678.0305365,442.0656751,565.9633845,3482.0504726,66.7262249,364.7075691,1122.265079,467.8187984,232.7003364,176.7367625,36.1034764,2554.2517467,456.5893768,1663.023571,3853.3374752,2700.1829479,465.6233921,165.2367383,438.427215,209.8751406,495.6004627,442.4206669,91.0042251,106.5394983,451.0334382,2875.8022935,1050.1866366,686.9580649,1114.942442,455.9742582,439.9753561,845.6366152,405.0742695,175.0936678,600.804075,22.685767,180.2009309,74.821266,51.349929,208.811487,64.8757862,287.9543182,95.7848527,53.3279212,116.9184224,296.0069026,2834.9705592,2584.9784377,1768.0214503,223.9793262,369.2563656,399.9002405,261.079505,188.6874663,362.4096679,337.1815333,621.5253763,249.2234604,1050.2151125,66.6202112,16.8503113,251.5518483,402.1700896,24.3085986,110.7965449,169.4787599,49.796261,111.9941093,141.2213576,424.7420269,361.1915858,1744.6525243,1376.2063625,66.7262249,364.7075691,1122.265079,178.8543256,288.9644728,182.3435366,50.3567998,69.0564421,97.2391826,10.4411378,13.8135886,10.5251223,11.4729166,0.2918489
2002.0,2,19340.5418678,6489.5310201,3744.7081556,4322.5049163,1202.4352308,2651.6629071,635.3728254,294.3268125,1760.0209929,2199.6336827,802.2313232,527.955966,810.4303926,389.2586627,1582.8082553,448.6709574,405.9457528,532.8780029,774.4051872,2663.4223361,547.0964796,739.9521452,372.0339554,620.5517723,339.1847932,99.324145,143.3745203,2358.6733565,190.3984239,102.5911267,227.3311788,217.8791773,190.1624693,241.6562297,52.6705828,1269.9080868,490.1129061,553.5751918,1646.0584909,802.2313232,109.4478506,92.7301871,175.0329664,150.7449619,310.4117036,333.2285883,99.228063,67.5620377,389.2586627,1246.6432877,254.246024,81.9189436,448.6709574,101.5292442,154.4536838,149.9628248,91.7275208,69.374301,142.304095,138.3311526,54.6040417,36.5368918,12.4797689,69.7437747,4.1633504,428.5138818,98.0707263,23.1149641,91.5138085,46.8049125,1206.1451453,834.4247389,622.8524519,234.2716512,101.6950545,83.5333706,127.5964033,174.8244651,139.501304,425.6263761,227.3994226,144.6345328,593.3094324,7.724092,19.5182479,170.8417793,159.4526213,8.8903926,25.5870188,17.7794059,25.4932708,30.4644495,80.2127962,63.1617241,512.0678158,1209.1250826,637.4804581,190.3984239,102.5911267,227.3311788,44.9685652,172.9106121,161.5822088,28.5802605,115.1539213,15.13655,111.3657584,3.3405648,21.2192528,22.579981,5.5307842
2002.0,3,20074.5505335,7036.7596275,4492.8244922,4457.2562299,1285.7269282,1839.2525726,758.1033617,204.6273214,1995.7328852,1742.8237039,993.6042272,692.6379886,1198.2269311,413.7338915,1664.7912775,527.6558799,726.5650422,750.5201899,823.2921027,2387.5534114,525.564601,815.7628812,728.3753363,690.4249399,278.0530425,130.5169207,186.7320251,1226.3106562,90.6341327,522.3077837,254.9007579,311.9317672,191.2708366,171.6346876,32.9926338,1748.0919695,247.6409157,534.1080896,1208.7156143,993.6042272,88.0490119,122.4235445,362.4365756,119.7288566,695.9097616,223.2298801,122.294419,156.7928704,413.7338915,1248.247067,147.6139755,268.930235,527.6558799,236.5088969,334.4045605,155.6515848,236.9122413,65.4216068,360.9325177,39.3775739,17.0352319,30.8410183,10.5497929,190.3567855,23.6883811,210.0875241,35.2797552,53.2938049,173.6123425,126.4237165,963.4199338,743.2946697,680.8388079,273.4303743,79.6656585,70.5387557,101.9298125,235.4501724,193.6343953,386.6783135,649.0550891,79.3202472,621.8200704,68.6048695,0.0,152.8984805,103.8985938,21.2559682,48.5887053,28.7967523,25.912883,27.2185801,86.2097721,100.522253,57.7209467,718.3652124,450.2244971,90.6341327,522.3077837,254.9007579,123.5163865,188.4153807,140.8985243,50.3723123,101.4824913,24.7813082,45.3708881,1.7204484,7.9850886,13.2221458,10.064951
2002.0,4,24742.1732283,9241.5239592,4846.0424944,5279.9272154,2110.195646,2352.1813368,600.3722033,311.9303732,2358.2500814,2885.402719,1450.6453442,879.9807751,1058.9758963,608.2691432,1855.7920355,526.6904976,673.0603627,876.0448002,914.4547984,3514.6617283,519.3128739,771.1812552,474.771358,1114.5164854,400.3957255,390.3178741,204.965561,1831.806767,78.4326043,441.9419655,260.0427871,192.8405449,147.4888713,162.6440352,149.286338,2092.7055609,265.5445205,774.0768866,2111.3258324,1450.6453442,207.5436685,234.2418516,307.735617,130.459638,522.3728807,275.483795,106.0426586,155.076562,608.2691432,1462.5836896,144.0450779,249.163268,526.6904976,156.8863916,248.692435,267.4815361,179.154347,132.472742,344.0922264,21.0111542,188.7080002,10.6063304,29.3499204,195.7437244,67.0640335,281.6269668,1.3333864,39.0848092,218.9480431,81.3039146,1631.8212508,965.973876,916.8666015,280.8525573,51.7935136,108.6155742,78.0512288,167.9679353,137.5731945,465.6401254,428.5283105,46.2430475,1036.154915,32.487687,45.8738834,205.4724292,160.0509279,34.8723684,111.7866296,70.2865373,29.8790427,178.3656645,92.7630728,112.2024882,395.0961834,710.2165587,726.4940249,78.4326043,441.9419655,260.0427871,84.5459544,108.2945905,132.1226883,15.366183,76.1110233,57.923778,28.6092339,39.459913,46.600445,60.2003689,3.0256111
2002.0,5,18440.9828413,6022.2576836,3519.4622505,4341.5361599,1303.9265659,2007.1160453,516.0517894,730.6323467,1979.6859052,1583.5783445,516.464466,679.5817268,924.0337522,338.9134889,1409.029894,281.88012,638.8981143,618.0297307,571.6243915,2323.1630162,874.7627284,720.9500629,422.6603524,607.8871049,261.5064438,264.1567152,170.376302,1581.2977084,253.0885861,172.7297508,243.6164118,159.7230194,112.7123582,576.9613742,153.6709725,1777.9652944,201.7206108,584.1117867,999.4665578,516.464466,106.5109409,146.7858244,271.9245963,154.3603652,350.0311264,303.7296385,115.6504664,154.6225209,338.9134889,1128.2741956,94.5707437,186.1849547,281.88012,83.6059198,493.8711147,61.4210798,183.9865431,133.482798,174.0337217,30.5746761,60.8744062,35.0775856,0.0,151.591394,40.386237,95.5711589,76.6100007,40.4484914,98.6751288,68.3419807,907.2900177,964.4168584,451.4561401,377.2481141,163.5733857,80.9876697,252.9535589,61.9320919,322.8531997,336.1647713,310.6129162,112.0474362,565.1515553,36.8336703,5.9018793,84.8297835,151.2151956,25.4614647,68.9763809,36.9858214,22.4193873,135.7751256,48.3884937,121.9878083,320.0763462,918.5860031,342.6353591,253.0885861,172.7297508,243.6164118,49.89662,109.8263994,67.3146508,45.3977074,178.7910054,279.6262656,118.5441032,33.2813325,24.1105691,75.656809,20.6222619
2002.0,6,18781.6991638,6700.9079174,3342.6315935,4481.8436639,1206.6272109,2117.5057098,436.4156805,495.7673878,2044.6803342,1498.4341373,721.7279371,737.3460147,1144.2660068,554.4534873,1462.2202828,355.1383358,431.6350165,637.0039464,456.634012,2694.9367019,370.7229078,885.1664218,531.0176324,581.7342264,163.0676918,169.8524234,291.9728693,1331.8328437,309.8817137,475.7911524,233.9064252,128.220211,74.2890443,408.5416741,87.2257137,1886.2423193,158.4380149,526.0258158,972.4083215,721.7279371,140.5009365,171.3505669,209.6954256,215.7990857,453.9896058,374.0827471,119.1165527,197.0771012,554.4534873,1285.0661342,133.1219611,44.0321875,355.1383358,109.3963635,179.9268728,142.3117802,160.0131478,84.6255887,316.4454785,17.663752,54.1962188,4.0597606,11.193312,120.0554607,29.2555314,111.0281479,12.1611077,24.3105419,74.9862661,73.6436443,903.5756679,1215.3921594,575.9688746,148.3568203,22.0552085,59.5965941,140.7142849,113.5821686,155.7493647,615.8348885,330.6861057,200.3315267,538.3076476,34.7401979,8.6863809,71.8233821,77.5165181,13.7277916,40.6403478,52.1465671,3.0725804,73.9929281,210.6617576,81.3111117,362.123266,679.583075,290.1265027,309.8817137,475.7911524,233.9064252,41.9125875,86.3076235,52.4528682,21.8361761,116.5443489,52.6543172,239.343008,0.0,16.7763522,59.6951831,10.7541784
2002.0,7,24937.0803173,8305.9000748,3886.5661557,6572.4707812,1574.7721329,2740.2793455,908.818772,948.2730552,2471.900844,2096.1800208,783.4079132,1242.1994343,1210.6224819,501.5893806,2035.2247527,394.5234535,321.8067222,531.5824135,603.4288138,3512.0356455,624.9983671,1429.3731594,1006.0636092,815.4075978,234.8834036,322.5941151,201.8870164,2059.8765666,510.5914304,169.8113485,747.376677,114.7069833,46.7351117,687.1310304,261.1420248,2139.5976305,332.3032135,683.0712406,1413.1087802,783.4079132,551.9664507,219.2587499,169.977434,300.9967997,454.078366,404.905524,176.898869,174.7397229,501.5893806,1786.2668397,102.5428574,146.4150556,394.5234535,71.7398683,148.7650293,101.3018246,51.4808085,60.6285199,255.3875122,67.2095442,33.3808632,63.4951655,118.7525303,171.5287445,20.1469715,62.8033095,28.8339345,58.6408176,122.7415399,19.980966,1013.2134359,1496.7012625,1002.1209471,294.4396274,108.8507867,71.9322935,149.7756595,196.656125,281.4495756,951.2674588,658.6071982,347.456411,767.1837811,22.6320861,25.5917306,72.2476717,120.4899359,42.145796,64.2587288,64.1183565,40.1288249,154.0882049,104.0078952,97.8791212,724.7677548,848.0848977,487.0239141,510.5914304,169.8113485,747.376677,21.9407864,92.7661969,29.9651672,16.7699445,502.6164085,63.9958822,120.5187397,26.7614453,39.495657,185.447294,9.4376285
2002.0,8,23041.1317634,7399.5611899,3924.4076737,7550.6358331,1198.154232,1926.3563167,478.450058,563.56646,1912.319198,1977.1768512,960.4165227,1223.4496507,1113.2405895,212.9583778,1909.9350695,191.1423186,298.6573539,820.3760078,704.2969239,3010.1995357,2160.0749616,1751.0336868,629.327649,608.8059638,153.1849476,300.2609949,135.9023257,1300.4360004,388.0468949,237.8734214,95.6159377,322.2269352,60.6071851,359.3587242,204.2077358,1659.3503945,252.9688035,741.569923,1235.6069282,960.4165227,446.3405438,229.5054086,405.7902536,141.8134447,379.4837098,439.5694491,190.3743006,103.81313,212.9583778,1750.514305,55.0492796,104.3714849,191.1423186,101.4901244,117.4580423,79.7091872,59.6105467,77.4015175,599.0501971,27.2238921,40.1664306,16.9234238,23.8501022,267.1218034,73.4823545,81.1965164,38.7043358,58.2464086,82.111273,79.58413,1129.361427,954.1600904,926.6780183,714.3552413,435.3356093,606.6849611,403.6991499,366.0325967,337.9466363,1047.0544538,381.2883482,248.0393008,571.8753304,32.000843,4.9297904,61.2952313,78.3780331,13.5116832,78.597556,66.2188933,9.3365204,146.1080252,75.2061875,60.6961382,209.2126758,616.4860396,474.737285,388.0468949,237.8734214,95.6159377,12.691712,309.5352232,60.6071851,0.0,217.8556796,69.2932088,72.2098358,23.0776527,42.662292,130.3832936,8.0844975
2002.0,9,24483.3222063,7387.2865266,3883.6537451,7870.6841976,2006.3146411,2203.7373609,469.4259452,662.2197898,2191.8656487,1645.7793629,818.9003376,1095.506992,1070.0024558,565.2317296,1828.7718125,289.8154579,342.4010512,712.9669165,709.698507,4719.1990978,1063.5019845,1402.1048123,685.878303,952.9188881,225.777049,648.4620782,179.1566258,1550.2963241,302.4349126,351.0061242,160.9165112,211.1977411,97.3116929,290.2290756,371.9907142,2033.0203015,158.8453472,411.4699739,1234.309389,818.9003376,496.3484566,152.7910361,305.7989993,140.5685,462.6859141,309.7958457,185.3191937,112.2015023,565.2317296,1427.5972248,92.2353215,308.9392662,289.8154579,75.606833,154.2268364,112.5673818,186.0933974,27.3495933,363.9997892,53.0695596,69.4832044,12.9713726,16.987771,333.0503964,47.1623301,96.0326134,37.7688166,52.6890177,58.41414,67.5934218,1976.097719,1373.0582241,1370.0431547,320.3698604,139.0950201,440.1223213,163.9147827,183.6982672,318.3565068,900.0500383,403.4981153,282.3801877,924.2497294,10.3630978,18.3060609,109.4981476,112.5377746,3.7411268,204.6719302,122.214788,24.6295681,296.9457919,159.7043874,19.4522384,300.910135,898.1718232,351.2143659,302.4349126,351.0061242,160.9165112,67.3138776,143.8838635,72.7624546,24.5492383,195.4659765,24.0308603,70.7322388,198.3973575,39.4816873,114.9916641,19.1200053
2002.0,10,28630.444023,9515.5651833,4569.9589702,7879.8895662,1996.1485433,2950.6847324,477.3427626,1240.854265,2669.7372555,2555.6375164,1035.3688187,935.1038727,1728.6309515,591.0867685,2287.947054,366.5529701,682.8847497,443.1695662,789.4046302,4634.3568239,1011.6356946,1508.1089898,725.7880579,901.1665998,349.5854873,517.1405347,228.2559215,2287.3845126,406.8183863,256.4818335,177.5902349,147.333885,152.4186427,915.0368882,325.8173768,2317.6333548,352.1039007,808.8567514,1746.780765,1035.3688187,85.9862639,293.6507619,305.2896466,250.1772003,849.3106921,521.0038661,173.3764258,184.9399675,591.0867685,1911.488397,130.1695335,246.2891235,366.5529701,237.8981436,345.2003038,99.7863023,161.3501623,48.1169422,134.4908903,57.5415354,33.9174116,7.7526244,59.5980881,296.8392914,66.2057142,173.8332597,8.9423396,31.1997761,84.5932961,68.192865,1891.9794,1622.1015583,1120.2758656,289.107769,100.5442799,385.4849832,236.4986625,258.3331165,428.9183268,820.8575465,474.7692125,251.0188454,810.7691421,89.7300761,0.6673816,190.5472393,118.7417365,40.2965115,77.3341324,93.1753073,42.8360156,303.7950794,93.1414821,135.1144394,727.2183293,991.1778002,568.9883831,406.8183863,256.4818335,177.5902349,52.9751432,94.3587418,119.9445996,32.4740431,771.776349,28.6081525,114.6523867,47.6401868,87.4883587,134.9885769,55.7002544
2002.0,11,20299.8842961,6031.9401905,4386.1943586,5241.2605468,1440.2527678,1744.2230408,547.6731259,908.3402657,2050.6128026,1562.1849617,713.6088916,707.0927343,703.0044016,295.4363987,2051.0675456,434.3507906,535.1581342,584.5136332,781.104255,3597.7951081,691.5758082,735.3053932,216.5842373,459.1805224,213.9731455,430.2526067,336.8464932,1381.4957669,131.9662251,230.7610488,275.8270752,155.9840796,115.8619711,499.0163079,409.3239578,1717.9496876,332.663115,510.5086305,1051.6763312,713.6088916,143.4043484,135.3061438,218.4489595,209.9332826,302.6183508,184.8084895,84.2799029,131.2976584,295.4363987,1469.1181555,148.8288975,433.1204926,434.3507906,164.4937245,297.0842331,73.5801766,161.5975461,70.1491818,225.4280098,54.5331339,26.5271241,46.2786375,27.380293,262.9320485,112.5241823,86.5032985,24.4985816,46.0277005,159.0743179,62.1638327,1039.6462641,1808.7166141,749.4322299,172.4919314,120.2908481,350.9246713,47.8683574,259.4968282,181.0378856,294.7706794,187.7947537,28.7894836,405.1676327,22.3007739,31.7121158,80.0196952,117.9144948,16.0389555,58.0773229,93.5193324,20.1606996,258.4952518,219.1610449,117.6854483,226.1750605,720.2886883,435.0320181,131.9662251,230.7610488,275.8270752,62.3842203,93.5998593,86.5023338,29.3596373,227.6770282,19.1413728,252.1979069,23.7552958,3.7714371,361.6035153,20.1937096
2002.0,12,22554.1633432,8203.3921395,4791.866513,5612.2427909,1384.5406052,1566.2410534,794.2932779,201.5869633,2472.5262974,2240.931331,1163.6472401,807.4603214,1073.9519234,444.8750262,2373.6244727,292.7712758,573.9309592,486.3156843,1065.224121,3642.0090165,637.0238086,621.0128131,712.1971527,801.6247943,261.9848604,139.1456682,181.7852823,1198.3378598,180.1355753,187.7676183,290.4637819,236.0158537,267.8136423,141.2816262,60.3053371,1932.4292342,540.0970632,645.9878774,1594.9434536,1163.6472401,52.0681422,203.8336146,335.8366041,215.7219605,496.9839234,329.1017461,156.7190757,91.1471782,444.8750262,1906.4353466,299.0087626,168.1803635,292.7712758,112.757157,309.4273912,151.746411,133.8952644,57.0328825,161.1857238,84.4913999,43.7516415,5.9587722,66.6575758,266.2200477,94.0625013,191.8585187,105.1486919,70.2596092,155.504581,115.5125954,1167.9616708,1429.6595964,1044.3877493,169.8129836,183.8233111,184.5470896,98.8404243,53.6236225,190.005654,377.3835366,656.8558779,55.3412748,610.0211427,31.6039252,159.9997264,82.2185857,140.1818338,39.5844409,11.6097549,29.4660846,10.8696918,87.2001369,101.3313491,80.4539332,173.9540835,678.6828802,345.7008961,180.1355753,187.7676183,290.4637819,40.8087306,195.2071231,250.4676578,17.3459845,121.5687116,4.1345166,15.578398,7.6465428,28.0897913,24.569003,0.0
2003.0,1,43102.3745882,14417.5801597,8701.1942824,11143.1876202,3320.2994001,4011.2153115,1351.5821917,157.3156226,3258.0999845,4896.0627134,3458.8741514,1386.0986901,1104.2663243,314.178296,3691.1092604,1192.806202,1535.8651789,1054.1334352,1227.2802059,8259.2330766,1297.0745775,1044.041014,542.8389521,1283.5975158,784.8085686,529.4909934,722.4023223,3482.2220048,103.6654192,425.3278875,649.4900997,424.8259586,277.2661334,116.6748701,40.6407525,2528.2159492,729.8840353,1108.2237227,3787.8389907,3458.8741514,173.0959829,229.7331642,566.8202927,416.4492503,449.8191194,419.0319502,169.8480664,65.5671883,314.178296,2040.8808619,1000.3494081,649.8789904,1192.806202,384.4436227,566.07434,585.3472162,345.9346926,77.4232764,332.4870714,33.3874649,125.5960485,139.3048814,49.876551,318.2655157,49.2628165,342.8267726,108.0175574,89.9332031,173.2591414,95.8386482,2839.3710101,3038.3845043,2381.4775622,433.1817445,291.094827,286.5055074,286.2924986,136.0946722,323.5147527,584.4315891,416.5817189,126.2572332,1181.8277736,83.6890737,18.0806685,169.8631928,450.9968376,163.9485382,58.5145445,208.6262986,88.4371089,173.9130414,283.9289983,438.473324,530.3754152,1614.9556701,1336.8909195,103.6654192,425.3278875,649.4900997,201.2380757,223.5878829,256.1779957,21.0881377,100.5634626,7.2230735,8.888334,7.4343869,7.6708002,24.7339686,0.8015968
2003.0,2,18703.1650832,6074.7375792,4201.97011,4419.7506238,1307.7444545,1524.0955758,902.7902043,272.0765356,2160.5697008,1524.3260422,848.3110569,464.5754501,720.9189063,356.0364229,2331.1416142,364.9164757,668.8789626,428.2077752,408.8252823,3044.8997066,376.1593762,750.0583715,248.6331695,477.2654888,443.4910116,161.9073585,225.0805956,1131.9826473,119.4502858,272.6626427,273.2396375,365.2273713,264.3231955,237.5242253,34.5523103,1789.5235884,371.0461124,472.6550471,1051.6709951,848.3110569,54.4019868,25.8421003,286.3504789,97.9808841,341.3085092,239.554289,45.6707554,94.3853527,356.0364229,1608.6870251,586.1243167,136.3302724,364.9164757,273.9384928,99.7760231,295.1644467,151.5032693,50.5771849,75.9875645,91.6295277,25.9610464,32.5491824,22.0631764,83.7688759,27.3276828,81.0100185,51.189392,30.1025083,69.492921,43.8707074,962.1212323,953.3441493,1129.434325,118.2887944,30.82744,130.5843749,96.4587669,82.0318551,104.9961974,563.030319,227.051177,21.5819925,457.3407029,16.436866,3.4879199,200.7697474,163.8082877,78.9129765,38.7938009,23.002737,12.3032686,87.807552,104.1564945,120.9241011,210.2479635,593.5496711,328.1850127,119.4502858,272.6626427,273.2396375,145.8601133,219.367258,218.9948629,45.3283326,124.4369769,60.1226002,52.9646482,10.5137006,9.5444798,14.4941299,0.0
2003.0,3,20873.2606865,7493.341696,4319.5959657,4282.039489,1505.0415245,2010.6428216,864.7144487,397.884741,2165.2567948,2529.9146293,1035.4451135,750.3456659,670.0934758,342.2860167,1917.7463285,466.0918322,459.1090572,651.8584707,824.7902771,2974.899543,345.5132659,574.6499661,386.976714,687.8808129,246.7970777,176.795528,393.5681059,1724.3102021,108.438721,177.8938985,282.72318,381.9535722,200.0376965,318.9354157,78.9493253,1879.3911112,285.8656836,876.2998762,1653.6147531,1035.4451135,78.5333187,146.4481426,160.7251119,364.6390927,299.823932,291.8490696,24.6016742,53.8188,342.2860167,1561.6955417,210.5750509,145.4757359,466.0918322,171.8306907,121.2715167,166.0068498,153.5178975,76.591717,302.34166,14.2945757,62.3127246,42.7998959,24.5730484,175.5640856,54.8467926,301.3715313,35.8686738,13.4728595,115.3631315,103.7301544,1294.6219796,877.6490009,802.6285625,203.7333801,23.4828687,73.0606667,45.2363504,38.6494064,279.8066719,256.1938878,336.5865356,50.3901784,664.9280528,12.948424,10.0043361,53.2146025,119.2977342,74.284741,66.9705416,40.2503091,34.3227421,35.2519352,263.0475552,130.5205507,230.8483868,932.8949393,560.566876,108.438721,177.8938985,282.72318,119.7416452,262.211927,167.1647564,32.8729401,291.7568444,11.2675244,15.9110469,11.2829302,46.783199,11.685844,9.1973521
